,extracted_organism_name,extracted_compound_name,accepted_name,accepted_name_w_author,InChIKey_simp,refDOI,pairs
6692,caryocar villosum pers,linoleic acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,OYHQOLUKZRVURQ,10.1590/s1516-05722013000200019,Caryocar villosum_OYHQOLUKZRVURQ
6693,caryocar villosum pers,o-phosphoethanolamine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,SUHOOTKUPISOBE,10.1590/s1516-05722013000200019,Caryocar villosum_SUHOOTKUPISOBE
6694,caryocar villosum pers,aspargine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,DCXYFEDJOCDNAF,10.1590/s1516-05722013000200019,Caryocar villosum_DCXYFEDJOCDNAF
6695,caryocar villosum pers,β-carotene,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,OENHQHLEOONYIE,10.1590/s1516-05722013000200019,Caryocar villosum_OENHQHLEOONYIE
6696,caryocar villosum pers,alanine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,QNAYBMKLOCPYGJ,10.1590/s1516-05722013000200019,Caryocar villosum_QNAYBMKLOCPYGJ
6697,caryocar villosum pers,2-heptanone,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,CATSNJVOTSVZJV,10.1590/s1516-05722013000200019,Caryocar villosum_CATSNJVOTSVZJV
6698,caryocar villosum pers,oleic acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,ZQPPMHVWECSIRJ,10.1590/s1516-05722013000200019,Caryocar villosum_ZQPPMHVWECSIRJ
6699,caryocar villosum pers,valine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,KZSNJWFQEVHDMF,10.1590/s1516-05722013000200019,Caryocar villosum_KZSNJWFQEVHDMF
6700,caryocar villosum pers,13-cis-β-carotene,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,OENHQHLEOONYIE,10.1590/s1516-05722013000200019,Caryocar villosum_OENHQHLEOONYIE
6701,caryocar villosum pers,palmitic acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,IPCSVZSSVZVIGE,10.1590/s1516-05722013000200019,Caryocar villosum_IPCSVZSSVZVIGE
6702,caryocar villosum pers,β-bisabolene,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,XZRVRYFILCSYSP,10.1590/s1516-05722013000200019,Caryocar villosum_XZRVRYFILCSYSP
6703,caryocar villosum pers,furfural,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,HYBBIBNJHNGZAN,10.1590/s1516-05722013000200019,Caryocar villosum_HYBBIBNJHNGZAN
6704,caryocar villosum pers,β-cryptoxanthin,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,DMASLKHVQRHNES,10.1590/s1516-05722013000200019,Caryocar villosum_DMASLKHVQRHNES
6705,caryocar villosum pers,leucine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,ROHFNLRQFUQHCH,10.1590/s1516-05722013000200019,Caryocar villosum_ROHFNLRQFUQHCH
6706,caryocar villosum pers,β-sitosterol,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,KZJWDPNRJALLNS,10.1590/s1516-05722013000200019,Caryocar villosum_KZJWDPNRJALLNS
6707,caryocar villosum pers,stearic acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,QIQXTHQIDYTFRH,10.1590/s1516-05722013000200019,Caryocar villosum_QIQXTHQIDYTFRH
6708,caryocar villosum pers,α-carotene,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,ANVAOWXLWRTKGA,10.1590/s1516-05722013000200019,Caryocar villosum_ANVAOWXLWRTKGA
6709,caryocar villosum pers,neocryptoxanthin,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,DMASLKHVQRHNES,10.1590/s1516-05722013000200019,Caryocar villosum_DMASLKHVQRHNES
6710,caryocar villosum pers,palmitoleic acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,SECPZKHBENQXJG,10.1590/s1516-05722013000200019,Caryocar villosum_SECPZKHBENQXJG
6711,caryocar villosum pers,(e)-nerolidol,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,FQTLCLSUCSAZDY,10.1590/s1516-05722013000200019,Caryocar villosum_FQTLCLSUCSAZDY
6715,caryocar microcarpum ducke,gallotannin,Caryocar microcarpum,Caryocar microcarpum Ducke,RNKMOGIPOMVCHO,10.1590/s1516-05722013000200019,Caryocar microcarpum_RNKMOGIPOMVCHO
6717,caryocar microcarpum ducke,2β-hydroxyoleanolic acid,Caryocar microcarpum,Caryocar microcarpum Ducke,MDZKJHQSJHYOHJ,10.1590/s1516-05722013000200019,Caryocar microcarpum_MDZKJHQSJHYOHJ
6721,caryocar glabrum (aubl.) pers,glycoside d,Caryocar glabrum,Caryocar glabrum (Aubl.) Pers.,KNZSXKKCTOYLSV,10.1590/s1516-05722013000200019,Caryocar glabrum_KNZSXKKCTOYLSV
6723,caryocar glabrum (aubl.) pers,glycoside f,Caryocar glabrum,Caryocar glabrum (Aubl.) Pers.,RPYHJEFMMXMMHG,10.1590/s1516-05722013000200019,Caryocar glabrum_RPYHJEFMMXMMHG
6724,moringa oleifera,"n,α-l-rhamnopyranosyl vincosamide",Moringa oleifera,Moringa oleifera Lam.,UYZWETYQWXDQOM,10.3390/ijms160612791,Moringa oleifera_UYZWETYQWXDQOM
6725,moringa oleifera,β-carotene,Moringa oleifera,Moringa oleifera Lam.,OENHQHLEOONYIE,10.3390/ijms160612791,Moringa oleifera_OENHQHLEOONYIE
6729,moringa oleifera,riboflavin,Moringa oleifera,Moringa oleifera Lam.,AUNGANRZJHBGPY,10.3390/ijms160612791,Moringa oleifera_AUNGANRZJHBGPY
6730,moringa oleifera,thiamine,Moringa oleifera,Moringa oleifera Lam.,JZRWCGZRTZMZEH,10.3390/ijms160612791,Moringa oleifera_JZRWCGZRTZMZEH
6732,moringa oleifera,vitamin c,Moringa oleifera,Moringa oleifera Lam.,CIWBSHSKHKDKBQ,10.3390/ijms160612791,Moringa oleifera_CIWBSHSKHKDKBQ
6733,moringa oleifera,niacin,Moringa oleifera,Moringa oleifera Lam.,PVNIIMVLHYAWGP,10.3390/ijms160612791,Moringa oleifera_PVNIIMVLHYAWGP
6735,moringa oleifera,vitamin e,Moringa oleifera,Moringa oleifera Lam.,GVJHHUAWPYXKBD,10.3390/ijms160612791,Moringa oleifera_GVJHHUAWPYXKBD
6740,moringa oleifera,vitamin a,Moringa oleifera,Moringa oleifera Lam.,FPIPGXGPPPQFEQ,10.3390/ijms160612791,Moringa oleifera_FPIPGXGPPPQFEQ
6748,moringa oleifera,oxalates,Moringa oleifera,Moringa oleifera Lam.,MUBZPKHOEPUJKR,10.3390/ijms160612791,Moringa oleifera_MUBZPKHOEPUJKR
6755,hyssopus officinalis,chlorogenic acid,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,CWVRJTMFETXNAD,10.1155/2022/8442734,Dracocephalum officinale_CWVRJTMFETXNAD
6756,hyssopus officinalis,p-cymene,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,HFPZCAJZSCWRBC,10.1155/2022/8442734,Dracocephalum officinale_HFPZCAJZSCWRBC
6760,hyssopus officinalis,marrubiin,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,HQLLRHCTVDVUJB,10.1155/2022/8442734,Dracocephalum officinale_HQLLRHCTVDVUJB
6761,hyssopus officinalis,elemol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,GFJIQNADMLPFOW,10.1155/2022/8442734,Dracocephalum officinale_GFJIQNADMLPFOW
6763,hyssopus officinalis,durenol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,KLAQSPUVCDBEGF,10.1155/2022/8442734,Dracocephalum officinale_KLAQSPUVCDBEGF
6768,hyssopus officinalis,"1,8-cineole",Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,WEEGYLXZBRQIMU,10.1155/2022/8442734,Dracocephalum officinale_WEEGYLXZBRQIMU
6770,hyssopus officinalis,α-elemol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,GFJIQNADMLPFOW,10.1155/2022/8442734,Dracocephalum officinale_GFJIQNADMLPFOW
6771,hyssopus officinalis,γ-eudesmol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,WMOPMQRJLLIEJV,10.1155/2022/8442734,Dracocephalum officinale_WMOPMQRJLLIEJV
6775,hyssopus officinalis,protocatechuic acid,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,YQUVCSBJEUQKSH,10.1155/2022/8442734,Dracocephalum officinale_YQUVCSBJEUQKSH
6778,hyssopus officinalis,terpinene-4-ol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,WRYLYDPHFGVWKC,10.1155/2022/8442734,Dracocephalum officinale_WRYLYDPHFGVWKC
6781,hyssopus officinalis,carvacrol,Dracocephalum officinale,Dracocephalum officinale (L.) Y.P.Chen & B.T.Drew,RECUKUPTGUEGMW,10.1155/2022/8442734,Dracocephalum officinale_RECUKUPTGUEGMW
6783,ocotea elegans,burchellin,Ocotea elegans,Ocotea elegans Mez,SOLJFAQVSWXZEQ,10.7324/japs.2017.70534,Ocotea elegans_SOLJFAQVSWXZEQ
6784,ocotea cymosa,didymochlaenone b,Ocotea cymosa,Ocotea cymosa (Nees) Palacký,TXLALJSADHIRMA,10.7324/japs.2017.70534,Ocotea cymosa_TXLALJSADHIRMA
6789,ocotea macrophylla,(+)-dicentrine,Ocotea macrophylla,Ocotea macrophylla Kunth,YJWBWQWUHVXPNC,10.7324/japs.2017.70534,Ocotea macrophylla_YJWBWQWUHVXPNC
6791,ocotea macrophylla,(+)-neolitsine,Ocotea macrophylla,Ocotea macrophylla Kunth,GKEOKAJRKHTDOS,10.7324/japs.2017.70534,Ocotea macrophylla_GKEOKAJRKHTDOS
6796,ocotea puberula,(+)-dicentrine,Ocotea puberula,Ocotea puberula (Rich.) Nees,YJWBWQWUHVXPNC,10.7324/japs.2017.70534,Ocotea puberula_YJWBWQWUHVXPNC
6799,ocotea acutifolia,(+)-isodomesticine,Ocotea acutifolia,Ocotea acutifolia (Nees) Mez,OGJUMNZGTZWIBO,10.7324/japs.2017.70534,Ocotea acutifolia_OGJUMNZGTZWIBO
6800,ocotea acutifolia,kaempferol,Ocotea acutifolia,Ocotea acutifolia (Nees) Mez,IYRMWMYZSQPJKC,10.7324/japs.2017.70534,Ocotea acutifolia_IYRMWMYZSQPJKC
6805,ocotea lancifolia,(+)-reticuline,Ocotea lancifolia,Ocotea lancifolia (Schott) Mez,BHLYRWXGMIUIHG,10.7324/japs.2017.70534,Ocotea lancifolia_BHLYRWXGMIUIHG
6807,ocotea lancifolia,spathulenol,Ocotea lancifolia,Ocotea lancifolia (Schott) Mez,FRMCCTDTYSRUBE,10.7324/japs.2017.70534,Ocotea lancifolia_FRMCCTDTYSRUBE
6811,ocotea lancifolia,coclaurine,Ocotea lancifolia,Ocotea lancifolia (Schott) Mez,LVVKXRQZSRUVPY,10.7324/japs.2017.70534,Ocotea lancifolia_LVVKXRQZSRUVPY
6813,ocotea lancifolia,(+)-norisoboldine,Ocotea lancifolia,Ocotea lancifolia (Schott) Mez,HORZNQYQXBFWNZ,10.7324/japs.2017.70534,Ocotea lancifolia_HORZNQYQXBFWNZ
6816,ocotea minarum,"3- (1,4-dihydroxypentyl)-5-methoxyphenol",Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,BSWXMPQPKVMZNS,10.7324/japs.2017.70534,Ocotea minarum_BSWXMPQPKVMZNS
6817,ocotea minarum,taxifolin,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,CXQWRCVTCMQVQX,10.7324/japs.2017.70534,Ocotea minarum_CXQWRCVTCMQVQX
6818,ocotea minarum,3-o-β-d-glucopyranosyl stigmasterol,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,VWDLOXMZIGUBKM,10.7324/japs.2017.70534,Ocotea minarum_VWDLOXMZIGUBKM
6819,ocotea minarum,scopoletin,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,RODXRVNMMDRFIK,10.7324/japs.2017.70534,Ocotea minarum_RODXRVNMMDRFIK
6820,ocotea minarum,"stigmasta-4,22-dien-3-one",Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,MKGZDUKUQPPHFM,10.7324/japs.2017.70534,Ocotea minarum_MKGZDUKUQPPHFM
6821,ocotea minarum,trans-asarone,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,RKFAZBXYICVSKP,10.7324/japs.2017.70534,Ocotea minarum_RKFAZBXYICVSKP
6822,ocotea minarum,β-sitosterol,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,KZJWDPNRJALLNS,10.7324/japs.2017.70534,Ocotea minarum_KZJWDPNRJALLNS
6823,ocotea minarum,5-propylresorcinol,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,FRNQLQRBNSSJBK,10.7324/japs.2017.70534,Ocotea minarum_FRNQLQRBNSSJBK
6824,ocotea minarum,quercetin-7-o-β-d-glucopyranoside,Ocotea minarum,Ocotea minarum (Nees & Mart.) Mez,BBFYUPYFXSSMNV,10.7324/japs.2017.70534,Ocotea minarum_BBFYUPYFXSSMNV
6825,ocotea notata,afzelin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,SOSLMHZOJATCCP,10.7324/japs.2017.70534,Ocotea notata_SOSLMHZOJATCCP
6826,ocotea notata,epicatechin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,PFTAWBLQPZVEMU,10.7324/japs.2017.70534,Ocotea notata_PFTAWBLQPZVEMU
6827,ocotea notata,kaempferol,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,IYRMWMYZSQPJKC,10.7324/japs.2017.70534,Ocotea notata_IYRMWMYZSQPJKC
6828,ocotea notata,isoquercitrin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,OPJZLUXFQFQYAI,10.7324/japs.2017.70534,Ocotea notata_OPJZLUXFQFQYAI
6829,ocotea notata,quercitrin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,OXGUCUVFOIWWQJ,10.7324/japs.2017.70534,Ocotea notata_OXGUCUVFOIWWQJ
6830,ocotea notata,quercetin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,REFJWTPEDVJJIY,10.7324/japs.2017.70534,Ocotea notata_REFJWTPEDVJJIY
6831,ocotea notata,miquelianin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,DUBCCGAQYVUYEU,10.7324/japs.2017.70534,Ocotea notata_DUBCCGAQYVUYEU
6832,ocotea notata,catechin,Ocotea notata,Ocotea notata (Nees & Mart.) Mez,PFTAWBLQPZVEMU,10.7324/japs.2017.70534,Ocotea notata_PFTAWBLQPZVEMU
6833,ocotea corymbosa,isoquercitrin,Ocotea corymbosa,Ocotea corymbosa (Meisn.) Mez,OPJZLUXFQFQYAI,10.7324/japs.2017.70534,Ocotea corymbosa_OPJZLUXFQFQYAI
6834,ocotea macrocarpa,isolinderanolide,Ocotea macrocarpa,Ocotea macrocarpa Kosterm.,HFEZVKMFKXUREP,10.7324/japs.2017.70534,Ocotea macrocarpa_HFEZVKMFKXUREP
6835,annona muricata,glycosides,Annona muricata,Annona muricata L.,LPMXVESGRSUGHW,10.22159/ijap.2019.v11s6.33524,Annona muricata_LPMXVESGRSUGHW
6837,telfairia occidentalis,tannin,Telfairia occidentalis,Telfairia occidentalis Hook.f.,LRBQNJMCXXYXIU,10.4314/jasem.v26i2.20,Telfairia occidentalis_LRBQNJMCXXYXIU
6838,telfairia occidentalis,terpene,Telfairia occidentalis,Telfairia occidentalis Hook.f.,RBNWAMSGVWEHFP,10.4314/jasem.v26i2.20,Telfairia occidentalis_RBNWAMSGVWEHFP
6839,telfairia occidentalis,ascorbic acid,Telfairia occidentalis,Telfairia occidentalis Hook.f.,CIWBSHSKHKDKBQ,10.4314/jasem.v26i2.20,Telfairia occidentalis_CIWBSHSKHKDKBQ
6840,telfairia occidentalis,chlorophyll,Telfairia occidentalis,Telfairia occidentalis Hook.f.,KPJIJGZVAWIZMG,10.4314/jasem.v26i2.20,Telfairia occidentalis_KPJIJGZVAWIZMG
6841,telfairia occidentalis,saponin,Telfairia occidentalis,Telfairia occidentalis Hook.f.,MAEBCGDGGATMSC,10.4314/jasem.v26i2.20,Telfairia occidentalis_MAEBCGDGGATMSC
6843,cynoglossum amabile stapf et drumm,glycine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,DHMQDGOQFOQNFH,10.3389/fphar.2024.1325283,Cynoglossum amabile_DHMQDGOQFOQNFH
6844,cynoglossum amabile stapf et drumm,l-threonine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,AYFVYJQAPQTCCC,10.3389/fphar.2024.1325283,Cynoglossum amabile_AYFVYJQAPQTCCC
6845,cynoglossum amabile stapf et drumm,α-d-lactose monohydrate,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,WSVLPVUVIUVCRA,10.3389/fphar.2024.1325283,Cynoglossum amabile_WSVLPVUVIUVCRA
6846,cynoglossum amabile stapf et drumm,salicylic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,YGSDEFSMJLZEOE,10.3389/fphar.2024.1325283,Cynoglossum amabile_YGSDEFSMJLZEOE
6847,cynoglossum amabile stapf et drumm,europine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,ZNEMYFCJOCCUJN,10.3389/fphar.2024.1325283,Cynoglossum amabile_ZNEMYFCJOCCUJN
6848,cynoglossum amabile stapf et drumm,heliosupine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,HRSGCYGUWHGOPY,10.3389/fphar.2024.1325283,Cynoglossum amabile_HRSGCYGUWHGOPY
6849,cynoglossum amabile stapf et drumm,eleutheroside a,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,NPJICTMALKLTFW,10.3389/fphar.2024.1325283,Cynoglossum amabile_NPJICTMALKLTFW
6850,cynoglossum amabile stapf et drumm,"21-o-β-d-glucopyranosyl-2α,3β,21β,23-tetrahydroxyolean-12-en-28-oic acid",Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,ROJNIJLZTIURNP,10.3389/fphar.2024.1325283,Cynoglossum amabile_ROJNIJLZTIURNP
6852,cynoglossum amabile stapf et drumm,l-arabinose,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,SRBFZHDQGSBBOR,10.3389/fphar.2024.1325283,Cynoglossum amabile_SRBFZHDQGSBBOR
6853,cynoglossum amabile stapf et drumm,oleanolic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,MIJYXULNPSFWEK,10.3389/fphar.2024.1325283,Cynoglossum amabile_MIJYXULNPSFWEK
6854,cynoglossum amabile stapf et drumm,lactose,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,GUBGYTABKSRVRQ,10.3389/fphar.2024.1325283,Cynoglossum amabile_GUBGYTABKSRVRQ
6855,cynoglossum amabile stapf et drumm,n-carbobenzoxy-dl-leucine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,USPFMEKVPDBMCG,10.3389/fphar.2024.1325283,Cynoglossum amabile_USPFMEKVPDBMCG
6856,cynoglossum amabile stapf et drumm,docosanoic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,UKMSUNONTOPOIO,10.3389/fphar.2024.1325283,Cynoglossum amabile_UKMSUNONTOPOIO
6858,cynoglossum amabile stapf et drumm,stigmasterol,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,HCXVJBMSMIARIN,10.3389/fphar.2024.1325283,Cynoglossum amabile_HCXVJBMSMIARIN
6859,cynoglossum amabile stapf et drumm,l-cystine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,LEVWYRKDKASIDU,10.3389/fphar.2024.1325283,Cynoglossum amabile_LEVWYRKDKASIDU
6860,cynoglossum amabile stapf et drumm,pentadecanoic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,WQEPLUUGTLDZJY,10.3389/fphar.2024.1325283,Cynoglossum amabile_WQEPLUUGTLDZJY
6861,cynoglossum amabile stapf et drumm,d-glucuronic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,AEMOLEFTQBMNLQ,10.3389/fphar.2024.1325283,Cynoglossum amabile_AEMOLEFTQBMNLQ
6862,cynoglossum amabile stapf et drumm,"delphinidin 3,5-diglucoside",Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,XCTGXGVGJYACEI,10.3389/fphar.2024.1325283,Cynoglossum amabile_XCTGXGVGJYACEI
6863,cynoglossum amabile stapf et drumm,[5-(hydroxymethyl) furan-2-yl]methanol,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,DSLRVRBSNLHVBH,10.3389/fphar.2024.1325283,Cynoglossum amabile_DSLRVRBSNLHVBH
6864,cynoglossum amabile stapf et drumm,β-sitosterol,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,KZJWDPNRJALLNS,10.3389/fphar.2024.1325283,Cynoglossum amabile_KZJWDPNRJALLNS
6865,cynoglossum amabile stapf et drumm,d-alanine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,QNAYBMKLOCPYGJ,10.3389/fphar.2024.1325283,Cynoglossum amabile_QNAYBMKLOCPYGJ
6866,cynoglossum amabile stapf et drumm,d-ribose,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,SRBFZHDQGSBBOR,10.3389/fphar.2024.1325283,Cynoglossum amabile_SRBFZHDQGSBBOR
6867,cynoglossum amabile stapf et drumm,benjaminamide,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,SOZSUYGVBDXLLZ,10.3389/fphar.2024.1325283,Cynoglossum amabile_SOZSUYGVBDXLLZ
6868,cynoglossum amabile stapf et drumm,ambelline,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,QAHZAHIPKNLGAS,10.3389/fphar.2024.1325283,Cynoglossum amabile_QAHZAHIPKNLGAS
6869,cynoglossum amabile stapf et drumm,protocatechuic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,YQUVCSBJEUQKSH,10.3389/fphar.2024.1325283,Cynoglossum amabile_YQUVCSBJEUQKSH
6870,cynoglossum amabile stapf et drumm,lupeol,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,MQYXUWHLBZFQQO,10.3389/fphar.2024.1325283,Cynoglossum amabile_MQYXUWHLBZFQQO
6871,cynoglossum amabile stapf et drumm,l-glutamic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,WHUUTDBJXJRKMK,10.3389/fphar.2024.1325283,Cynoglossum amabile_WHUUTDBJXJRKMK
6872,cynoglossum amabile stapf et drumm,supinidine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,XMJAZPFSQQKHEG,10.3389/fphar.2024.1325283,Cynoglossum amabile_XMJAZPFSQQKHEG
6873,cynoglossum amabile stapf et drumm,heliotrine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,LMFKRLGHEKVMNT,10.3389/fphar.2024.1325283,Cynoglossum amabile_LMFKRLGHEKVMNT
6874,cynoglossum amabile stapf et drumm,heliotridine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,HJSJELVDQOXCHO,10.3389/fphar.2024.1325283,Cynoglossum amabile_HJSJELVDQOXCHO
6876,cynoglossum amabile stapf et drumm,octacosanoic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,UTOPWMOLSKOLTQ,10.3389/fphar.2024.1325283,Cynoglossum amabile_UTOPWMOLSKOLTQ
6877,cynoglossum amabile stapf et drumm,l (+)-rhamnose monohydrate,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,BNRKZHXOBMEUGK,10.3389/fphar.2024.1325283,Cynoglossum amabile_BNRKZHXOBMEUGK
6878,cynoglossum amabile stapf et drumm,lasiocarpine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,QHOZSLCIKHUPSU,10.3389/fphar.2024.1325283,Cynoglossum amabile_QHOZSLCIKHUPSU
6879,cynoglossum amabile stapf et drumm,dl-proline,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,ONIBWKKTOPOVIA,10.3389/fphar.2024.1325283,Cynoglossum amabile_ONIBWKKTOPOVIA
6880,cynoglossum amabile stapf et drumm,l-fructose,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,BJHIKXHVCXFQLS,10.3389/fphar.2024.1325283,Cynoglossum amabile_BJHIKXHVCXFQLS
6881,cynoglossum amabile stapf et drumm,l-aspartic acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,CKLJMWTZIZZHCS,10.3389/fphar.2024.1325283,Cynoglossum amabile_CKLJMWTZIZZHCS
6882,cynoglossum amabile stapf et drumm,viridiflorine,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,BWQSLRZZOVFVHJ,10.3389/fphar.2024.1325283,Cynoglossum amabile_BWQSLRZZOVFVHJ
6883,cynoglossum amabile stapf et drumm,viridifloric acid,Cynoglossum amabile,Cynoglossum amabile Stapf & J.R.Drumm.,KXEISHUBUXWXGY,10.3389/fphar.2024.1325283,Cynoglossum amabile_KXEISHUBUXWXGY
6884,sinapis alba l,vitamin b2,Sinapis alba,Sinapis alba L.,AUNGANRZJHBGPY,10.3389/fphar.2023.1113583,Sinapis alba_AUNGANRZJHBGPY
6885,sinapis alba l,3-hydroxy-4-methoxycinnamoylcholine,Sinapis alba,Sinapis alba L.,UHJZITVWXGMYKV,10.3389/fphar.2023.1113583,Sinapis alba_UHJZITVWXGMYKV
6889,sinapis alba l,vitamin b3,Sinapis alba,Sinapis alba L.,PVNIIMVLHYAWGP,10.3389/fphar.2023.1113583,Sinapis alba_PVNIIMVLHYAWGP
6891,sinapis alba l,vitamin c,Sinapis alba,Sinapis alba L.,CIWBSHSKHKDKBQ,10.3389/fphar.2023.1113583,Sinapis alba_CIWBSHSKHKDKBQ
6893,sinapis alba l,methyl linoleate,Sinapis alba,Sinapis alba L.,WTTJVINHCBCLGX,10.3389/fphar.2023.1113583,Sinapis alba_WTTJVINHCBCLGX
6894,sinapis alba l,daucosterol,Sinapis alba,Sinapis alba L.,NPJICTMALKLTFW,10.3389/fphar.2023.1113583,Sinapis alba_NPJICTMALKLTFW
6895,sinapis alba l,vitamin b1,Sinapis alba,Sinapis alba L.,JZRWCGZRTZMZEH,10.3389/fphar.2023.1113583,Sinapis alba_JZRWCGZRTZMZEH
6898,sinapis alba l,linoleic acid,Sinapis alba,Sinapis alba L.,OYHQOLUKZRVURQ,10.3389/fphar.2023.1113583,Sinapis alba_OYHQOLUKZRVURQ
6899,sinapis alba l,methyl erucate,Sinapis alba,Sinapis alba L.,ZYNDJIBBPLNPOW,10.3389/fphar.2023.1113583,Sinapis alba_ZYNDJIBBPLNPOW
6901,sinapis alba l,sinapine thiocyanate,Sinapis alba,Sinapis alba L.,YLELSNOPYHTYTB,10.3389/fphar.2023.1113583,Sinapis alba_YLELSNOPYHTYTB
